"CARLOS E ELIANE LTDA ME(00007)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CARLAS SOUZA PORTO"
"","","Flexibiliz. de Horários.............:","","","","","","","","","","","","","","","","Não","","","","","","","","Número do Registro..:","","","","","","","","","","","","","","","","","","","","","Contrat. Interm. Ent. Educativa..:","","","","","","","","","","","","","","","","","","","","","Não","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - FGTS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Grupo.................:","","","","","","","","","","","","","","","","","","","","","","","","Código DV...............................:","","","","","","","","","","","","","","","","","","","","","","","","","","Contato.................:","","","","","","","","","","","","","VALDAIR","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Banco FGTS......:","","","","","","104 - Caixa Econômica Federal","","","","","","","","","","","","","","","","","","Agência .............:","","","","","","","1243-4 - Caixa Econômica Federal","","","","","","","","","","","","","","","","","","","","","Conta FGTS..........:","","","","","","","","","","","","","","","","","","","",""
"","","Cód. Cent.........:","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","Cidade.....................................:","","","","","","","","","","","","","","","S. P. da Aldeia","","","","","","","","","","","UF.........................:","","","","","","","","","","","","","RJ","","","","","","","","",""
"","","Domicílio...........:","","","","","","São P. d'Aldeia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","Cód. Centralização..................:","","","","","","","","","","","","","","","0","","","","","","","","","","","","","Categoria .............:","","","","","","","","","","","","","","","","","","","",""
"","","Banco GFIP.......:","","","","",""," - ","","","","","","","","","","","","","","","","","","Agência GFIP..........................:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," - ","","","","","","","","","","","","","Conta GFIP..........:","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Cod. Rec. SEFIP:","","","","","","","","","","","","","","","","","","","","","","","","Cod. Município GFIP...............:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - GRCS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Cód. Sindicato....:","","","","","","006","","","","","","","","","","","","","","","","Nome :","","","","SINDCOM - Sind.do Comércio Varej. de Cabo Frio, Ar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Estabelecimento :","","","","","","1","","","","","","","","","","","","","","","","Total Estabelecimento :","","","","","","","","","","1","","","","","","","","","","","","","","","Ano Última Contrib. Sindical :","","","","","","","","","","","","","","","","","","","","","","2004","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - CAGED","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Primeira Declaração :","","","","","","","","","","Não","","","","","","","","","Mudança :","","","1","","","","","","","","","","","","","","","Encerramento :","","","","","","","2","","","","","","","","","","","","","","","CBA :","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - RAIS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Cód. Mun..................:","","","","","","","","","","","","3301876","","","","","","","","","Mês da data base.:","","","","","","5","","","","","CNAE................:","","","","","","","","","","4744005","","","","","","","","","","","","","Nat. Jur. ..:","","","","","2135","","","","","","","","","","","",""
"","","Participante do PAT:","","","","","","","","","","NÃO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - PIS / IR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Tipo apuração.:","","","","","Não Centraliza","","","","","","","","","","","","","","","Empresa Centralizadora.:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Apura PIS....:","","","","","","","","","Sim","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - Sindicato(s)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Código.:","","001","","","","","","","","","","","","","Nome :","","","SINDINORERJ","","","","","","","","","","","","","","","","","","","","","","","","","","","","Estab.:","","","","","","","55","","","","","","","","","","","","","","","","","","",""
